timestamp,sim_time_s,hip_angle_rad,knee_angle_rad,ekf_angle_rad,iq_ref,hip_torque_Nm,knee_torque_Nm
2026-07-27T16:44:44.618583,0.6120,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.618611,0.6125,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.618638,0.6130,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.618666,0.6135,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.618693,0.6140,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.618721,0.6145,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.618748,0.6150,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.618774,0.6155,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.618800,0.6160,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.618827,0.6165,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.618854,0.6170,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.618880,0.6175,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.618907,0.6180,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.618933,0.6185,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.618960,0.6190,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.618987,0.6195,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619013,0.6200,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619040,0.6205,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619067,0.6210,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619093,0.6215,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619121,0.6220,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619147,0.6225,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619173,0.6230,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619200,0.6235,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619226,0.6240,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619252,0.6245,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619291,0.6250,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619317,0.6255,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619344,0.6260,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619371,0.6265,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619398,0.6270,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619425,0.6275,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619452,0.6280,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619479,0.6285,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619505,0.6290,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619531,0.6295,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619557,0.6300,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619584,0.6305,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619610,0.6310,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619637,0.6315,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619664,0.6320,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619692,0.6325,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619718,0.6330,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619744,0.6335,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619771,0.6340,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619797,0.6345,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619827,0.6350,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619854,0.6355,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.619879,0.6360,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.619907,0.6365,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.619936,0.6370,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.619965,0.6375,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.619992,0.6380,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620023,0.6385,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620051,0.6390,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620081,0.6395,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620109,0.6400,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620138,0.6405,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620167,0.6410,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620195,0.6415,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620223,0.6420,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620251,0.6425,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620287,0.6430,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620316,0.6435,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620405,0.6440,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620436,0.6445,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620464,0.6450,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620492,0.6455,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620520,0.6460,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620549,0.6465,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620577,0.6470,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620605,0.6475,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620634,0.6480,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620662,0.6485,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620690,0.6490,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620719,0.6495,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620748,0.6500,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620776,0.6505,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620807,0.6510,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620837,0.6515,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.620868,0.6520,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.620899,0.6525,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.620928,0.6530,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.620959,0.6535,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.620990,0.6540,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621020,0.6545,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621051,0.6550,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621082,0.6555,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621112,0.6560,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621144,0.6565,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621176,0.6570,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621206,0.6575,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621237,0.6580,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621272,0.6585,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621303,0.6590,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621335,0.6595,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621367,0.6600,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621398,0.6605,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621429,0.6610,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621459,0.6615,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621489,0.6620,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621520,0.6625,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621551,0.6630,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621582,0.6635,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621613,0.6640,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621644,0.6645,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621675,0.6650,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621706,0.6655,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621735,0.6660,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621766,0.6665,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621796,0.6670,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621826,0.6675,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.621858,0.6680,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.621890,0.6685,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.621921,0.6690,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.621951,0.6695,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.621982,0.6700,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622012,0.6705,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622042,0.6710,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622072,0.6715,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622103,0.6720,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622134,0.6725,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622164,0.6730,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622195,0.6735,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622226,0.6740,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622257,0.6745,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622295,0.6750,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622326,0.6755,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622357,0.6760,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622388,0.6765,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622418,0.6770,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622448,0.6775,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622477,0.6780,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622508,0.6785,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622539,0.6790,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622569,0.6795,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622601,0.6800,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622631,0.6805,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622661,0.6810,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622693,0.6815,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622725,0.6820,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622756,0.6825,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622786,0.6830,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622816,0.6835,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622846,0.6840,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.622877,0.6845,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.622907,0.6850,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.622937,0.6855,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.622968,0.6860,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.622998,0.6865,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623029,0.6870,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.623111,0.6875,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.623144,0.6880,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.623175,0.6885,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.623206,0.6890,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623236,0.6895,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.623274,0.6900,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.623305,0.6905,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.623336,0.6910,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.623366,0.6915,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623396,0.6920,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.623427,0.6925,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.623458,0.6930,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.623489,0.6935,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.623519,0.6940,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623549,0.6945,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.623581,0.6950,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.623612,0.6955,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.623642,0.6960,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.623672,0.6965,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623703,0.6970,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.623734,0.6975,-0.391113,-0.024665,0.000000,-1.955567,-2.053345,-1.232007
2026-07-27T16:44:44.623763,0.6980,-0.389607,-0.025486,0.000000,-1.948036,-2.045438,-1.227263
2026-07-27T16:44:44.623793,0.6985,-0.388101,-0.026308,0.000000,-1.940506,-2.037531,-1.222519
2026-07-27T16:44:44.623824,0.6990,-0.386595,-0.027129,0.000000,-1.932977,-2.029626,-1.217775
2026-07-27T16:44:44.623854,0.6995,-0.385090,-0.027951,0.000000,-1.925448,-2.021720,-1.213032
2026-07-27T16:44:44.718008,0.7000,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718093,0.7005,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.718134,0.7010,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.718169,0.7015,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.718203,0.7020,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.718239,0.7025,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718306,0.7030,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.718340,0.7035,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.718374,0.7040,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.718407,0.7045,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.718441,0.7050,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718475,0.7055,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.718508,0.7060,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.718541,0.7065,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.718574,0.7070,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.718607,0.7075,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718640,0.7080,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.718672,0.7085,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.718705,0.7090,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.718738,0.7095,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.718771,0.7100,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718803,0.7105,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.718837,0.7110,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.718873,0.7115,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.718909,0.7120,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.718947,0.7125,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.718982,0.7130,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719018,0.7135,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719055,0.7140,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.719091,0.7145,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.719126,0.7150,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.719161,0.7155,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719199,0.7160,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719236,0.7165,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.719279,0.7170,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.719316,0.7175,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.719351,0.7180,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719387,0.7185,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719422,0.7190,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.719458,0.7195,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.719493,0.7200,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.719529,0.7205,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719564,0.7210,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719599,0.7215,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.719634,0.7220,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.719669,0.7225,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.719705,0.7230,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719743,0.7235,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719783,0.7240,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.719821,0.7245,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.719860,0.7250,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.719899,0.7255,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.719937,0.7260,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.719976,0.7265,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.720015,0.7270,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.720053,0.7275,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.720094,0.7280,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.720133,0.7285,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.720173,0.7290,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.720212,0.7295,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.720251,0.7300,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.720304,0.7305,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.720343,0.7310,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.720382,0.7315,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.720420,0.7320,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.720459,0.7325,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.720498,0.7330,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
2026-07-27T16:44:44.720537,0.7335,-0.380573,-0.030414,0.000000,-1.902865,-1.998008,-1.198805
2026-07-27T16:44:44.720577,0.7340,-0.379068,-0.031235,0.000000,-1.895339,-1.990106,-1.194064
2026-07-27T16:44:44.720616,0.7345,-0.377563,-0.032056,0.000000,-1.887813,-1.982204,-1.189322
2026-07-27T16:44:44.720655,0.7350,-0.383584,-0.028772,0.000000,-1.917920,-2.013816,-1.208289
2026-07-27T16:44:44.720695,0.7355,-0.382078,-0.029593,0.000000,-1.910392,-2.005912,-1.203547
